ID,ace,af,ak,am,an,ang,ar,arc,arz,as,ast,av,ay,az,azb,ba,bar,bcl,be,be-tarask,bg,bho,bjn,bm,bn,bo,bpy,br,bs,bxr,ca,cdo,ce,ceb,chr,ckb,co,cs,csb,cv,cy,da,de,din,diq,dty,dv,ee,el,eml,en,eo,es,et,eu,ext,fa,ff,fi,fo,fr,frr,fur,fy,ga,gag,gan,gd,gl,glk,gn,gom,gsw,gu,gv,ha,hak,haw,he,hi,hif,hr,ht,hu,hy,ia,id,ig,ilo,io,is,it,ja,jam,jbo,jv,ka,kaa,kbp,kg,ki,kk,kl,km,kn,ko,koi,krc,ksh,ku,ky,la,lb,lbe,lez,lfn,lg,li,lij,lmo,ln,lo,lt,lv,lzh,mai,mdf,mg,mhr,min,mk,ml,mn,mr,ms,mt,mwl,my,myv,mzn,nah,nan,nap,nb,nds,ne,new,nl,nn,nso,nv,ny,oc,om,or,os,pa,pam,pap,pcd,pdc,pl,pms,pnb,ps,pt,qu,rmy,rn,ro,ru,rue,rup,rw,sa,sah,sat,sc,scn,sco,sd,se,sgs,sh,si,sk,sl,sn,so,sq,sr,ss,st,su,sv,sw,szl,ta,tcy,te,tg,th,ti,tk,tl,tn,tpi,tr,ts,tt,tum,tyv,udm,ug,uk,ur,uz,ve,vec,vep,vi,vls,vro,wa,war,wo,wuu,xh,xmf,yi,yo,yue,za,zea,zh,zu
DOID:7427,,,,,Banzo,,جمرة خبيثة,,,,Carbunclu,,,Qarayara,قارایارا,,,,Сібірская язва,Сыбірская язва,Антракс,,,,অ্যানথ্রাক্স,,,Serk,,,carboncle,,,,,,,anthrax,,,y clwyf du,miltbrand,Milzbrand,,,,,,άνθρακας,,bacillus anthracis,Antrakso,carbunco,Siberi katk,Karbunko,,سیاه‌زخم,,Pernarutto,,charbon,,,,Antrasc,,,,Carbúnculo,,,,,,,,,,גחלת,एंथ्राक्स,,Antraks,,Lépfene,Սիբիրախտ,,Antraks,,,Antraxo,Miltisbrandur,antrace,炭疽症,,,Antraks,ჯილეხი,,,,,Жамандат,,,,탄저,,,,,Күйдүргү,,Mëlzbrand,,,,,,,,,,Juodligė,Sibīrijas mēris,,,,,,,Антракс,ആന്ത്രാക്സ്,,अँथ्रॅक्स,Antraks,,,,,,,,,miltbrann,,,,miltvuur,miltbrann,,,,,Antiraaksii,ଆନ୍ଥ୍ରାକ୍ସ‎‎,,,,,,,wąglik,,,انتراکس,carbúnculo,,,,Antrax,Сибирская язва,,,,,Сотуун өлүү,,,Cravunchiu,anthrax,,,,Antraks,,Slezinová sneť,Vranični prisad,,,,aнтракс,,,,mjältbrand,,,ஆந்த்ராக்ஸ்,,,,แอนแทรกซ์,,,Anthrax,,,şarbon,,Түләмә,,,,,Сибірка,,Kuydirgi,,,,bệnh than,,,,Anthrax,,,,,,,,,,炭疽病,
DOID:743,,,,,,,كتوبية الجلد,,,,,,,,,,,,,,Дермографизъм,,,,,,,,,,,,,,,,,,,,Danadlwst dermatograffig,,Dermographismus,,,,,,,,dermatographia,,Dermografismo,,,,,,,,Dermographisme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dermatografia,,,,,,,,,,,,,,Dermatographic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dermografie,,,,,,,,,,,,,,Pokrzywka dermograficzna,,,,dermografismo,,,,,Дермографизм,,,,,,,,,,,,,,,,,,,,Дермографизам,,,,,,,,,,,,,,,,,,,,,,,,,,Dermografizm,,,,Da vẽ nổi,,,,,,,,,,,,,,皮膚劃痕症,
DOID:7439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otic polyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:7442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monoklonale Gammopathie unklarer Signifikanz,,,,,,,,monoclonal gammopathy of uncertain significance,,,,,,,,,,gammapathie monoclonale de signification indéterminée,,,,,,,,,,,,,,,,,,,,,,,Nem meghatározott jelentőségű monoklonális gammopátia,,,,,,,,gammopatia monoclonale di significato incerto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monoklonal gammopati med uklar signifikans,,,,,,,,,,,,,,,,,,Gammapatia monoklonalna o nieokreślonym znaczeniu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:7455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hypogonadotroper Hypogonadismus,,,,,,,,hypogonadotropism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ipogonadismo ipogonadotropo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hypogonadotropism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:7457,,,,,,,داء السرميات,,,,,,,Enterobiozlar,,,,,,,,,,,,,,,,,enterobiosi,,,,,,,,,,,Børneorm,,,,,,,,,enterobiasis,Oksiurinfekto,enterobiasis,,,,,,,,oxyurose,,,,,,,,Oxiuríase,,,,,,,,,,אנטרוביאזיס,,,,,,,,Cacing kremi,,,,,ossiuriasi,蟯虫感染症,,,,,,,,,Энтеробиоз,,,,,,,,,Чүчөк,,,,,,,,,,,,,,,,,,,,,കൃമി ബാധ,,,,,,,,,,,,,,,,Enterobiasis,,,,,,,ଦଶିପୋକ ସଂକ୍ରମଣ,,,,,,,Owsica,,,,enterobíase,,,,Oxiuriază,Энтеробиоз,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ентеробіоз,,,,,,,,,,,,,,,,,,,,,
DOID:746,,,,,,,ورم شبه غدي,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adenomatoid tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,腺瘤样瘤,
DOID:7468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spitz-Nävus,,,,,,,,Spitz nevus,,Nevus de Spitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nevo di Spitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Znamię Spitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:7469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Balloon cell nevus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:7475,,,,,,,التهاب الردب,,,,,,,,,,,,,,,,,,,,,,,,diverticulitis,,,,,,,Divertikulitida,,,,,Divertikulitis,,,,,,,,diverticulitis,Divertikulito,diverticulitis,,,,دیورتیکولیت,,Divertikuliitti,,diverticulite du sigmoïde,,,,Díbhéartaicleóis,,,,,,,,,,,,,,דיברטיקוליטיס,,,,,,,,,,,,,diverticolite,大腸憩室症,,,,,,,,,,,,,게실염,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,divertikulitt,,,,Diverticulitis,,,,,,,ଡାଇଭର୍ଟିକୁଲାଇଟିସ,,,,,,,zapalenie uchyłków,,,,diverticulite,,,,,,,,,,,,,,,,,,,,,Divertikulitis,,,,,,,,divertikulit,,,,,,,,,,,,,,,,,,,,дивертикуліт,,,,,,Rối loạn tiêu hóa,,,,,,,,,,,,,,憩室炎,
DOID:7489,,,,,,,داء أوزغود-شلاتر,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morbus Osgood-Schlatter,,,,,,,,Osgood-Schlatter's disease,,enfermedad de Osgood-Schlatter,,,,بیماری ازگود اشلاتر,,,,maladie d'Osgood-Schlatter,,,,,,,,,,,,,,,,,,מחלת אוסגוד-שלטר,,,,,,,,,,,,,sindrome di Osgood-Schlatter,オスグッド・シュラッター病,,,,,,,,,Шляттер ауруы,,,,오스굿-슐래터 병,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlatters,,,,Ziekte van Osgood-Schlatter,,,,,,,ଓସଗୁଡ-ସ୍ଲାଟର ଡିଜିଜ,,,,,,,Choroba Osgooda-Schlattera,,,,síndrome de Osgood-Schlatter,,,,Boala Osgood-Schlatter,Болезнь Шляттера,,,,,,,,,,,,,,,,,,,,,,,,Schlatters sjukdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lymphatic system disease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lymfsjukdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:750,,Maagsweer,,,,,قرحة هضمية,,,,,,,Mədə xorası,معده خوراسی,,,,,Язвавая хвароба,Язва,,,,পেপ্‌টিক আলসার,,,,Peptični ulkus,,úlcera pèptica,,,,,,,žaludeční vřed,,Хырăмлăх çĕрни,,Mavesår,Magengeschwür,,,,ގޮހޮރުގެ ފާރު,,πεπτικό έλκος,,peptic ulcer disease,,úlcera péptica,,Ultzera peptiko,,زخم معده,,Mahahaava,,ulcère gastro-duodénal,,,,Othras peipteach,,,,,,,,,,,,,,כיב פפטי,पैप्टिक अल्सर,,Peptički ulkus,,Gyomorfekély,Խոցային հիվանդություն,,Ulkus peptikum,,,,,ulcera peptica,消化性潰瘍,,,,პეპტიკური წყლული,,,,,,,,ಜಠರ/ಜಠರೀಯ ಹುಣ್ಣು/ವ್ರಣ,위궤양,,,,Brîna herisê,,Ulcus ventriculi,,,,,,,,,,,,,,,,,,,Чир на желудникот,പെപ്റ്റിക് അൾസർ,,,Ulser peptik,,,,,,,,,Magesår,,,,maagzweer,magesår,,,,,,ଅମ୍ଳରୋଗ,,ਪੇਪਟਿਕ ਅਲਸਰ,,,,,choroba wrzodowa,,,,úlcera péptica,,,,Ulcer gastric,Язва желудка,,,,,Куртах бааһа,,,,peptic ulcer,,Čoavjehávvi,,Čir na dvanaestopalačnom crevu,,Peptický vred,Peptična razjeda,,,Ulçera në stomak,чир на дванаестопалачном цреву,,,,magsår,Kidonda cha duodenamu,,வயிற்றுப் புண்,,కడుపులో పుండు,,,,,,,,Peptik ülser,,,,,,,Пептична виразка,,Yara kasalligi,,,,viêm loét dạ dày tá tràng,,,,,,,,,,,,,,胃及十二指肠潰瘍,
DOID:7505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nowotwory jelita cienkiego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magendurchbruch,,,,,,Διάτρητο πεπτικό έλκος,,perforated ulcer,,,,,,,,,,ulcère perforé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ulcera perforata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Прободная язва,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:7549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceruminoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:7551,,gonorree,,,,,مرض السيلان,,,গনৰিয়া,Gonorrea,,,Süzənək,,,,,Ганарэя,Ганарэя,Гонорея,,,,গনোরিয়া,,,,,,gonorrea,,,,,سووزەنەک,,kapavka,Tripel,Гонорея,,gonoré,Gonorrhoe,,,,ކިހުނުވުން,,γονόρροια,,gonorrhea,gonoreo,gonorrea,Gonorröa,Gonorrea,,سوزاک,,Tippuri,,gonorrhée,,,,Gonairith,,,,Gonorrea,,,,,,,,,,זיבה,प्रमेह,,Gonoreja,Gonore,kankó,Սուսանակ,,Kencing nanah,,,Gonoreo,,gonorrea,淋病,Ganariya,,,,,,,,Соз,,,ಗೊನೊರಿಯಾ,임질,,,Tripper,,Сүзөк,Gonorrhoea,,,,,,Druper,,,,,Gonorėja,gonoreja,,,,Angatra,,,Гонореја,,,,Gonorea,,,,,,,,,gonoré,Drüpper,गनोरिया,,gonorroe,gonoré,,,,,,ଗନରିଆ‎‎,,,,,,,rzeżączka,,,,gonorreia,,,,,Гонорея,,,,,,,,,,,,,Gonoreja,සුදු බිංදුම,,Gonoreja,,,,гонореја,,,Gonore,gonorré,Kisonono,,கொணோறியா,,సెగవ్యాధి,Сӯзок,หนองในแท้,,,Gonorea,,,Belsoğukluğu,,һанария,,,,,гонорея,سوزاک,,,,,lậu mủ,,,,,,,,გონორეა,,,淋病,,,淋病,
DOID:758,,,,,,,انقلاب وضع الأحشاء,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Situs inversus,,,,,,,,situs inversus,,Situs inversus,,,,,,Situs inversus,,situs inversus,,,,,,,,,,,,,,,,,,סיטוס אינברסוס,,,,,Situs inversus,Օրգանների հայելային դասավորություն,,,,,,,situs inversus,内臓逆位,,,,,,,,,,,,,내장 역위증,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,situs inversus,,,,Situs inversus,,,,,,,,,,,,,,,,,,situs inversus,,,,,Транспозиция органов,,,,,,,,,,,,,,,,,,,Situs inversus,Situs inversus,,,,situs inversus,,,உள்ளுறுப்பு இடப்பிறழ்வு,,,,,,,,,,Situs inversus,,,,,,,,,,,,,,,,,,,臟器逆位,,,,,,,,,
DOID:76,,,,,,,أمراض المعدة,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magenerkrankung,,,,,,,,stomach disease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gastropatia,,,,,,,,,,,,,,위장병,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Захворювання шлунка,,,,,,bệnh đau dạ dày,,,,,,,,,,,胃病,,,,
DOID:7608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parathyroid adenoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adenoma de paratiroide,,,,,Аденома паращитовидной железы,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:7633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macular holes,,Agujero macular,,,,سوراخ ماکولا,,,,trou maculaire,,,,,,,,,,,,,,,,,,חור מקולרי,,,,,,,,,,,,,foro maculare,黄斑円孔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muscular atrophy,,,,,,,,,,amyotrophie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amyotrofi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:768,,,,,,,ورم أرومة الشبكية,,,,,,,,,,,,,,Ретинобластом,,,,,,,,,,,,,,,,,retinoblastom,,,,,Retinoblastom,,,,,,,,retinoblastoma,,Retinoblastoma,,,,تومور شبکیه,,Retinoblastooma,,rétinoblastome,,,,,,,,,,,,,,,,,,רטינובלסטומה,,,Retinoblastom,,,,,Kanker mata,,,,,retinoblastoma,網膜芽細胞腫,,,Kanker mripat,,,,,,Ретинобластома,,,,망막모세포종,,,,,,Retinoblastoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Retinoblastoom,,,,,,,,,,,,,,Siatkówczak,,,,retinoblastoma,,,,,Ретинобластома,,,,,,,,,,,,,,,,,,,,Ретинобластом,,,,retinoblastom,,,,,,,,,,,,,,,Ретинобластома,,,,,,شبکی ورمِ ارومہ,,,,,,,,,,,,,,,,,,,视网膜母细胞瘤,
DOID:769,,,,,,,ورم الخلايا البدائية العصبية,,,,,,,,,,,,,,Невробластом,,,,,,,Neuroblastom,,,neuroblastoma,,,,,,,neuroblastom,,,,Neuroblastom,Neuroblastom,,,,,,,,neuroblastoma,,neuroblastoma,,,,نوروبلاستوما,,neuroblastooma,,neuroblastome,,,,,,,,,,,,,,,,,,נוירובלסטומה,,,neuroblastom,,,,,,,,,,neuroblastoma,神経芽細胞腫,,,,,,,,,Нейробластома,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ന്യൂറോബ്ലാസ്റ്റോമ,,,,,,,,,,,,,,,,Neuroblastoom,,,,,,,ନିଉରୋବ୍ଲାଷ୍ଟୋମା,,,,,,,nerwiak płodowy,,,,neuroblastoma,,,,,Нейробластома,,,,,,,,,,,,,,,,,,,,,,,,neuroblastom,,,,,,,นิวโรบลาสโตมา,,,,,,Nöroblastom,,,,,,,Нейробластома,,,,,,,,,,,,,,,,,,,,,
DOID:7693,,,,,,,أم الدم الأبهرية البطنية,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ymlediad aortaidd abdomenol,,,,,,,,,,abdominal aortic aneurysm,,aneurisma de aorta abdominal,,,,آنوریسم آئورت شکمی,,,,anévrisme de l'aorte abdominale,,,,,,,,,,,,,,,,,,מפרצת אבי העורקים בבטן,,,,,,,,,,,,,aneurisma dell'aorta addominale,,,,,,,,,,,,,,복부대동맥류,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ଉଦର ମହାଧମନୀ ସ୍ପୀତି,,,,,,,,,,,aneurisma de aorta abdominal,,,,anevrism al aortei abdominale,,,,,,,,,,,,,,,,,Anevrizma trebušne aorte,,,,анеуризма трбушне аорте,,,,Bukaortaaneurysm,,,,,,,เอออร์ตาส่วนท้องโป่งพอง,,,,,,Abdominal aort anevrizması,,,,,,,,,,,,,Phình động mạch chủ bụng,,,,,,,,,,,,,,腹主動脈瘤,
DOID:77,,,,,,,أمراض الجهاز الهضمي,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gastrointestinal system disease,,enfermedad gastrointestinal,,,,بیماری‌های گوارشی,,,,maladie de l'appareil digestif,,,,,,,,,,,,,,,,,,,,,Bolesti probavnoga sustava,,,,,Penyakit pencernaan,,,,,disturbo gastrointestinale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gastro-intestinale ziekte,,,,,,,,,,,,,,,,,,doença gastrointestinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,magtarmsjukdom,,,சமிபாட்டுத்தொகுதி நோய்கள்,,,,,,,,,,,,,,,,,,معدی مِعَوِی امراض,,,,,,,,,,,,,,,,,,,,
DOID:7706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cytomegalovirus esophagitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:7736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makuläre Teleangiektasie,,,,,,,,retinal telangiectasia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intraocular lymphoma,,Linfoma ocular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:7757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,childhood leukemia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leucemia infantile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:7765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morbus Coats,,,,,,,,Coats disease,,Enfermedad de Coats,,,,,,,,Maladie de Coats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,malattia di Coats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ziekte van Coats,,,,,,,,,,,,,,Choroba Coatsa,,,,Doença de Coats,,,,,Болезнь Коатса,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:778,,,,,,,اضطراب وهامي,,,,,,,,,,,,,,,,,,,,,,,,trastorn delirant,,,,,,,,,,,,,,,,,,,,delusional disorder,,trastorno delirante,,Delirio-nahasmendua,,اختلال هذیان,,Harhaluuloisuushäiriö,,trouble délirant,,,,,,,,,,,,,,,,,,הפרעה דלוזיונלית,,,,,,,,,,,,,disturbo delirante,妄想性障害,,,,,,,,,,,,,망상 장애,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,waanstoornis,,,,,,,,,,,,,,Zaburzenia urojeniowe,,,,,,,,,Бредовое расстройство,,,,,,,,,,,,,,,,,,,,Делузиони поремећај,,,,vanföreställningssyndrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,被逼害妄想症,,,妄想症,
DOID:780,,,,,,,مرض مشيمي,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,placenta disease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:7814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cytomegalovirus colitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOID:784,,,,,,,مرض الكلى المزمن,,,,,,,Xroniki böyrək çatışmazlığı,,,,,,,Бъбречна недостатъчност,,,,,,,,,,insuficiència renal crònica,,,,,,,chronické renální selhání,,,clefyd cronig yn yr arennau,,Chronisches Nierenversagen,,,,,,Χρόνια νεφρική ανεπάρκεια,,chronic kidney disease,,Enfermedad renal crónica,,,,نارسایی مزمن کلیه,,,,insuffisance rénale chronique,,,,,,,,,,,,,,,,,,אי-ספיקת כליות כרונית,,,,,,,,Gagal ginjal kronis,,,,,malattia renale cronica,慢性腎不全,,,,,,,,,,,,,요독증,,,,,,Insufficientia renalis,,,,,,,,,,,Lėtinis inkstų nepakankamumas,,,,,,,,Хронична бубрежна болест,,Бөөрний архаг дутагдал,,,,,,,,,,,,,,,,,,,,,,,,,Pangapalya ning batu,,,,przewlekła niewydolność nerek,,,,insuficiência renal crónica,,,,,Хроническая болезнь почек,,,,,,,,,,,,,Hronična bubrežna insuficijencija,නිදන්ගත වකුගඩු රෝගය,Chronická obličková choroba,Kronična odpoved ledvic,,,,Хронична бубрежна инсуфицијенција,,,,kronisk njursvikt,,,நெடுநாள் சிறுநீரகக் கோளாறு,,,,โรคไตเรื้อรัง,,,,,,,,,,,,,Хронічна ниркова недостатність,,,,,,,,,,,,,,,,,,,,慢性肾脏病,
